60	20
-20	0	-20	0	-17	54	15	71	1	52	2	70	10	41	7	76	13	52	18	24	5	5	6	43	3	68	4	10	14	49	11	9	16	81	0	30	9	93	12	17	
-20	0	-20	0	-20	0	-20	0	-20	0	-2	71	9	68	8	82	18	54	4	49	0	21	19	1	17	58	15	1	5	69	10	58	13	40	14	59	6	66	7	29	
-20	0	-20	0	-20	0	-20	0	-20	0	-7	2	19	71	18	73	1	19	11	25	4	45	12	88	17	19	13	40	0	42	2	17	9	81	10	72	16	70	5	67	
-20	0	-20	0	5	11	16	97	0	26	2	4	13	25	18	12	6	17	11	76	1	6	19	79	8	49	14	39	7	1	4	27	15	44	10	75	3	1	17	18	
-20	0	-20	0	-20	0	-20	0	-18	72	5	24	6	19	9	81	7	23	8	72	15	50	0	95	14	31	10	67	12	67	19	22	16	12	17	28	2	68	11	88	
-20	0	-20	0	-20	0	-20	0	-20	0	-2	11	10	62	9	20	5	54	0	15	18	83	19	79	8	55	17	48	12	38	15	37	13	42	6	81	7	89	11	60	
-20	0	-20	0	15	44	0	1	12	89	13	11	1	41	7	50	18	68	5	2	9	4	3	65	16	20	8	56	11	46	2	36	6	33	14	56	10	13	17	50	
-20	0	-20	0	-20	0	-20	0	-20	0	-20	0	-20	0	-7	61	18	67	6	72	13	74	19	59	17	16	2	26	16	90	11	66	0	56	12	47	3	95	1	39	
-20	0	-20	0	-20	0	-20	0	-20	0	-2	88	11	90	19	94	1	34	8	1	0	81	4	64	3	70	12	55	6	7	16	33	14	21	17	35	10	62	5	61	
-20	0	-20	0	-20	0	-20	0	-20	0	-7	20	0	42	14	59	4	79	15	12	2	56	13	14	18	21	1	43	9	89	19	31	10	71	5	92	3	47	12	71	
-20	0	-20	0	-20	0	-20	0	-20	0	-20	0	-20	0	-20	0	-3	54	17	96	16	22	5	70	12	10	1	4	8	76	18	40	14	85	0	84	19	93	2	65	
-20	0	-20	0	-20	0	0	52	7	63	12	33	9	96	19	4	11	63	5	31	18	1	1	98	13	39	17	65	2	72	6	20	4	7	16	63	15	33	8	26	
-20	0	-20	0	-20	0	-20	0	-20	0	-20	0	-20	0	-20	0	-3	79	9	61	17	29	15	22	19	74	4	68	5	60	8	23	16	82	6	33	7	94	11	42	
-20	0	-20	0	-20	0	-20	0	-20	0	-20	0	-20	0	4	95	14	44	10	91	12	79	2	39	13	68	18	79	5	1	1	20	16	96	19	62	3	62	7	70	
-20	0	-20	0	-20	0	-20	0	-20	0	-2	60	5	61	10	73	8	64	14	73	7	3	11	75	13	3	0	48	19	74	3	67	4	39	18	32	12	69	6	25	
-20	0	-20	0	-20	0	-20	0	-20	0	-20	0	10	9	9	49	2	34	15	91	16	56	6	80	7	33	8	77	14	35	4	63	0	72	19	46	13	22	3	73	
-20	0	-20	0	-20	0	-20	0	-20	0	-20	0	-20	0	-20	0	-20	0	-18	97	15	28	8	54	2	81	0	95	9	81	10	72	4	80	6	75	19	18	1	81	
-20	0	-20	0	-20	0	-17	70	5	22	10	15	18	66	12	26	1	55	4	34	14	13	9	65	6	87	11	38	3	85	7	89	15	77	2	22	0	67	19	44	
-20	0	-20	0	-20	0	-20	0	-20	0	18	13	1	35	9	57	8	38	7	65	6	69	5	60	0	90	3	68	16	32	11	40	10	11	12	75	13	97	2	51	
-20	0	-20	0	-20	0	4	13	14	76	8	77	3	6	2	6	5	53	18	41	7	72	16	71	6	46	11	24	10	46	0	50	17	12	12	39	19	92	1	54	
-20	0	-20	0	-20	0	-20	0	-10	53	8	75	12	3	19	42	14	5	1	24	6	73	5	88	0	57	7	20	11	99	3	39	4	74	15	75	13	44	9	24	
-20	0	-20	0	11	36	15	96	3	11	6	36	16	20	13	5	12	72	2	38	19	79	9	10	14	27	4	27	18	90	1	8	7	83	10	10	5	61	0	69	
-20	0	-20	0	-20	0	-20	0	-12	51	18	9	16	15	5	36	15	20	4	79	1	51	13	84	2	40	7	59	0	48	6	27	14	65	9	44	3	40	8	83	
-20	0	-20	0	-20	0	-20	0	-20	0	-19	92	16	22	11	36	5	7	13	71	17	77	10	70	12	10	0	24	1	78	14	77	2	56	4	42	6	16	8	48	
-20	0	-20	0	-20	0	-20	0	-20	0	-5	86	12	63	7	88	0	28	14	57	11	58	15	23	1	4	19	95	16	80	8	12	3	82	9	53	13	5	10	75	
-20	0	-20	0	-20	0	-20	0	-18	68	11	50	7	38	14	97	10	72	4	94	0	59	3	42	9	5	13	19	12	27	19	54	17	69	8	2	5	56	16	51	
-20	0	-20	0	-20	0	-20	0	-20	0	-20	0	-20	0	-20	0	16	90	9	5	13	61	4	4	5	43	8	30	2	93	12	76	11	42	3	99	7	30	10	46	
-20	0	-20	0	-20	0	-20	0	-20	0	-20	0	12	35	18	24	16	19	7	44	14	96	4	23	13	90	1	94	8	80	19	97	11	24	5	44	2	54	15	52	
-20	0	-20	0	17	30	14	87	5	64	11	36	8	78	0	32	9	4	18	18	12	26	16	87	2	74	6	26	15	90	3	45	10	35	1	54	19	27	7	23	
